id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;indice_satisfacao;tempo_espera
ID1696;2015-01-30 16:32:10;Jim;Informacao;N;N;;;
ID1697;2015-01-30 16:49:26;Dan;Cotacao;N;N;00:03:54.390;;
ID1698;2015-01-30 16:49:26;Jim;Reclamacao;S;S;00:05:47.138;RUIM;170
ID1699;2015-01-30 16:52:19;Dan;RegistroSinistro;S;S;00:03:24.651;RUIM;850
ID1700;2015-01-30 16:52:19;Becky;Informacao;S;S;00:05:42.110;RUIM;1640
ID1701;2015-01-30 17:09:36;Diane;Cotacao;S;S;00:04:36.110;BOM;7,5
ID1702;2015-01-30 17:09:36;Greg;RegistroSinistro;S;S;00:04:15.988;BOM;28,8
ID1703;2015-01-30 17:12:29;Diane;RegistroSinistro;S;S;00:03:47.818;RUIM;760
ID1704;2015-01-30 17:12:29;Greg;Sugestao;S;S;00:05:58.132;BOM;
ID1705;2015-01-30 17:18:14;Stewart;Informacao;N;N;00:03:08.389;;
ID1706;2015-01-30 17:18:14;Jim;Reclamacao;N;N;;;
ID1707;2015-01-30 17:25:26;Martha;Sugestao;N;N;00:01:47.384;;
ID1708;2015-01-30 17:25:26;Dan;RegistroSinistro;S;S;00:02:13.685;RUIM;1900
ID1709;2015-01-30 17:29:46;Stewart;Informacao;S;N;00:01:59.572;RUIM;900
ID1710;2015-01-30 17:29:46;Becky;Informacao;S;N;;BOM;
ID1711;2015-01-30 17:31:12;Stewart;Sugestao;S;S;00:02:41.939;BOM;
ID1712;2015-01-30 17:31:12;Jim;RegistroSinistro;S;S;00:02:24.806;BOM;34,8
ID1713;2015-01-31 09:00:00;Dan;Sugestao;S;N;;BOM;
ID1714;2015-01-31 09:00:00;Becky;Sugestao;S;S;00:06:05.379;BOM;31,8
ID1715;2015-01-31 09:08:38;Greg;Sugestao;S;S;00:04:42.349;BOM;
ID1716;2015-01-31 09:08:38;Joe;Informacao;S;S;;RUIM;
ID1717;2015-01-31 09:14:24;Becky;Cotacao;S;S;00:01:04.491;BOM;49,5
ID1718;2015-01-31 09:14:24;Stewart;Informacao;S;S;00:02:41.514;BOM;
ID1719;2015-01-31 09:24:29;Diane;Informacao;S;S;00:01:53.718;RUIM;2380
ID1720;2015-01-31 09:24:29;Greg;RegistroSinistro;N;N;00:05:40.266;;
ID1721;2015-01-31 09:27:22;Diane;Sugestao;S;N;00:04:00.314;RUIM;2000
ID1722;2015-01-31 09:27:22;Becky;RegistroSinistro;S;S;00:02:58.380;BOM;51,6
ID1723;2015-01-31 09:30:14;Stewart;Informacao;S;S;;RUIM;
ID1724;2015-01-31 09:30:14;Joe;Sugestao;S;S;00:03:23.911;BOM;43,8
ID1725;2015-01-31 11:32:38;Jim;Sugestao;N;N;00:05:52.778;;
ID1726;2015-01-31 11:32:38;Greg;Informacao;N;N;00:00:52.455;;
ID1727;2015-01-31 11:35:31;Joe;Reclamacao;N;N;00:05:19.321;;
ID1728;2015-01-31 11:35:31;Joe;Informacao;S;N;00:01:16.490;RUIM;1660
ID1729;2015-01-31 11:39:50;Dan;Sugestao;S;S;00:01:16.775;BOM;22,5
ID1730;2015-01-31 11:39:50;Joe;Cotacao;S;N;00:06:39.728;RUIM;1860
ID1731;2015-01-31 11:58:34;Dan;Informacao;N;N;;;
ID1732;2015-01-31 11:58:34;Diane;Sugestao;S;S;00:00:59.385;BOM;41,4
ID1733;2015-01-31 12:00:00;Greg;Sugestao;S;S;;BOM;
ID1734;2015-01-31 12:00:00;Dan;Cotacao;S;S;00:05:17.073;BOM;
ID1735;2015-01-31 12:00:00;Jim;Cotacao;S;S;00:01:20.038;RUIM;460
ID1736;2015-01-31 12:00:00;Stewart;Informacao;S;S;00:04:15.866;BOM;61,5
ID1737;2015-01-31 12:15:50;Diane;Sugestao;S;S;00:01:02.889;BOM;35,4
ID1738;2015-01-31 12:15:50;Dan;Cotacao;S;S;;BOM;
ID1739;2015-01-31 12:37:26;Stewart;Sugestao;S;N;;BOM;
ID1740;2015-01-31 12:37:26;Jim;RegistroSinistro;N;N;00:02:55.538;;
ID1741;2015-01-31 12:43:12;Dan;Cotacao;S;S;00:02:46.738;BOM;35,4
ID1742;2015-01-31 12:43:12;Dan;Sugestao;S;S;00:00:45.019;RUIM;1180
ID1743;2015-01-31 12:50:24;Stewart;Reclamacao;S;S;00:03:06.322;RUIM;2220
ID1744;2015-01-31 12:50:24;Martha;Informacao;N;N;;;
ID1745;2015-01-31 14:05:17;Jim;Sugestao;S;S;00:04:35.867;BOM;50,5
ID1746;2015-01-31 14:05:17;Jim;Sugestao;S;S;00:06:10.507;RUIM;1660
ID1747;2015-01-31 14:05:17;Becky;Sugestao;S;S;;BOM;
ID1748;2015-01-31 14:05:17;Becky;RegistroSinistro;S;S;00:05:19.358;RUIM;610
ID1749;2015-01-31 14:05:17;Jim;Cotacao;N;N;00:00:55.062;;
ID1750;2015-01-31 14:05:17;Stewart;Sugestao;S;S;00:01:03.729;BOM;
ID1751;2015-01-31 14:44:10;Joe;Sugestao;S;S;00:03:19.831;BOM;54
ID1752;2015-01-31 14:44:10;Martha;RegistroSinistro;S;S;00:02:06.709;RUIM;650
ID1753;2015-01-31 15:01:26;Diane;Cotacao;S;S;00:06:35.265;RUIM;2120
ID1754;2015-01-31 15:01:26;Diane;RegistroSinistro;S;S;00:02:11.091;BOM;
ID1755;2015-01-31 15:04:19;Dan;Cotacao;S;S;00:05:09.006;RUIM;340
ID1756;2015-01-31 15:04:19;Diane;RegistroSinistro;S;S;;RUIM;
ID1757;2015-01-31 15:38:53;Jim;RegistroSinistro;N;N;00:02:36.549;;
ID1758;2015-01-31 15:38:53;Dan;Informacao;S;S;00:02:33.518;BOM;12,6
ID1759;2015-01-31 15:56:10;Jim;Reclamacao;S;S;00:03:53.328;RUIM;1800
ID1760;2015-01-31 15:56:10;Martha;Reclamacao;N;N;00:04:59.452;;
ID1761;2015-01-31 16:09:07;Stewart;Informacao;S;S;00:03:48.002;BOM;61,2
ID1762;2015-01-31 16:09:07;Becky;Informacao;S;S;00:06:23.198;RUIM;780
ID1763;2015-01-31 16:09:07;Stewart;RegistroSinistro;S;S;00:00:33.753;BOM;58,2
ID1764;2015-01-31 16:09:07;Dan;RegistroSinistro;S;S;00:06:22.956;RUIM;150
ID1765;2015-01-31 16:20:38;Greg;RegistroSinistro;S;S;00:04:43.222;RUIM;1120
ID1766;2015-01-31 16:20:38;Becky;Informacao;S;S;00:02:13.805;BOM;
ID1767;2015-01-31 16:56:38;Becky;Informacao;S;S;;BOM;
ID1768;2015-01-31 16:56:38;Dan;RegistroSinistro;N;N;00:05:35.515;;
ID1769;2015-01-31 17:08:10;Dan;Reclamacao;N;N;00:04:14.024;;
ID1770;2015-01-31 17:08:10;Diane;Sugestao;S;S;00:05:32.877;BOM;47,4
ID1771;2015-01-31 17:34:05;Jim;Reclamacao;S;S;00:02:17.420;RUIM;940
ID1772;2015-01-31 17:34:05;Greg;Cotacao;S;S;00:04:14.306;RUIM;580
ID1773;2015-02-01 09:18:43;Dan;Informacao;N;N;00:05:02.738;;
ID1774;2015-02-01 09:18:43;Martha;Reclamacao;S;S;00:02:55.397;RUIM;1130
ID1775;2015-02-01 09:24:29;Becky;Cotacao;S;S;;RUIM;
ID1776;2015-02-01 09:24:29;Diane;Informacao;S;S;00:00:37.168;BOM;
ID1777;2015-02-01 09:25:55;Jim;Cotacao;N;N;00:04:08.173;;
ID1778;2015-02-01 09:25:55;Becky;Sugestao;S;N;00:04:08.050;BOM;28,2
ID1779;2015-02-01 09:37:26;Martha;Cotacao;S;S;00:05:39.655;BOM;61,8
ID1780;2015-02-01 09:37:26;Martha;Cotacao;N;N;00:04:52.319;;
ID1781;2015-02-01 09:37:26;Becky;Informacao;N;N;00:03:56.567;;
ID1782;2015-02-01 09:37:26;Jim;Reclamacao;S;S;00:06:36.237;RUIM;480
ID1783;2015-02-01 10:07:41;Diane;Sugestao;S;S;00:06:17.156;BOM;72
ID1784;2015-02-01 10:07:41;Greg;Informacao;S;S;00:05:18.531;BOM;43,5
ID1785;2015-02-01 10:32:10;Becky;Reclamacao;N;N;;;
ID1786;2015-02-01 10:32:10;Greg;Cotacao;S;S;00:04:51.722;BOM;16,5
ID1787;2015-02-01 11:15:22;Greg;Cotacao;S;S;00:03:26.942;BOM;
ID1788;2015-02-01 11:15:22;Greg;Sugestao;S;N;00:04:38.929;BOM;
ID1789;2015-02-01 11:18:14;Greg;RegistroSinistro;N;N;00:05:59.794;;
ID1790;2015-02-01 11:18:14;Stewart;Reclamacao;S;S;00:02:12.299;BOM;58,8
ID1791;2015-02-01 12:07:12;Dan;Cotacao;N;N;00:06:14.598;;
ID1792;2015-02-01 12:07:12;Joe;Cotacao;S;N;00:00:54.278;BOM;24,5
ID1793;2015-02-01 12:18:43;Dan;Informacao;S;S;00:04:44.753;BOM;
ID1794;2015-02-01 12:18:43;Dan;Informacao;S;S;00:05:47.843;BOM;
ID1795;2015-02-01 12:31:41;Dan;Cotacao;S;S;00:01:20.549;RUIM;1680
ID1796;2015-02-01 12:31:41;Martha;Informacao;S;S;00:05:28.281;BOM;
ID1797;2015-02-01 12:41:46;Jim;RegistroSinistro;S;S;00:02:29.626;BOM;
ID1798;2015-02-01 12:41:46;Martha;Reclamacao;S;S;00:04:30.671;RUIM;1500
ID1799;2015-02-01 13:01:55;Jim;Cotacao;S;S;00:00:48.741;BOM;
ID1800;2015-02-01 13:01:55;Stewart;Sugestao;S;S;00:02:59.398;BOM;68,4
ID1801;2015-02-01 13:24:58;Stewart;Sugestao;S;S;00:05:57.480;BOM;
ID1802;2015-02-01 13:24:58;Joe;Sugestao;S;S;00:06:14.478;RUIM;770
ID1803;2015-02-01 13:30:43;Jim;Reclamacao;S;S;00:05:12.575;BOM;
ID1804;2015-02-01 13:30:43;Dan;RegistroSinistro;S;S;00:03:12.791;RUIM;2300
ID1805;2015-02-01 13:36:29;Dan;Informacao;N;N;00:04:35.789;;
ID1806;2015-02-01 13:36:29;Jim;RegistroSinistro;S;S;00:02:11.457;BOM;
ID1807;2015-02-01 13:37:55;Martha;Informacao;S;S;00:04:42.712;BOM;
ID1808;2015-02-01 13:37:55;Martha;Informacao;S;S;00:05:36.051;BOM;7
ID1809;2015-02-01 13:46:34;Becky;Informacao;N;N;00:01:03.753;;
ID1810;2015-02-01 13:46:34;Dan;Informacao;S;N;;BOM;
ID1811;2015-02-01 13:50:53;Becky;Sugestao;S;S;;RUIM;
ID1812;2015-02-01 13:50:53;Greg;RegistroSinistro;S;N;00:06:27.803;BOM;45
ID1813;2015-02-01 13:58:05;Diane;Informacao;S;S;00:02:49.260;BOM;
ID1814;2015-02-01 13:58:05;Becky;Informacao;S;S;00:06:23.716;RUIM;1360
ID1815;2015-02-01 14:16:48;Greg;Cotacao;S;N;00:00:50.539;RUIM;260
ID1816;2015-02-01 14:16:48;Greg;Reclamacao;S;S;00:00:41.438;BOM;
ID1817;2015-02-01 14:32:38;Joe;Sugestao;N;N;00:01:57.693;;
ID1818;2015-02-01 14:32:38;Dan;Sugestao;S;S;;RUIM;
ID1819;2015-02-01 14:35:31;Martha;RegistroSinistro;S;S;00:05:35.971;BOM;
ID1820;2015-02-01 14:35:31;Martha;Sugestao;S;S;00:01:50.524;BOM;57,5
ID1821;2015-02-01 15:28:48;Jim;Informacao;S;S;00:03:00.463;RUIM;970
ID1822;2015-02-01 15:28:48;Jim;Reclamacao;S;S;;RUIM;
ID1823;2015-02-01 16:14:53;Jim;Sugestao;S;S;00:05:19.592;RUIM;2020
ID1824;2015-02-01 16:14:53;Martha;Sugestao;S;S;;BOM;
ID1825;2015-02-01 16:22:05;Martha;RegistroSinistro;S;S;;BOM;
ID1826;2015-02-01 16:22:05;Dan;Cotacao;S;S;;BOM;
ID1827;2015-02-01 16:22:05;Dan;Reclamacao;S;S;00:02:04.592;BOM;36,6
ID1828;2015-02-01 16:22:05;Greg;Informacao;S;S;00:04:47.261;RUIM;230
ID1829;2015-02-01 16:46:34;Greg;RegistroSinistro;S;S;00:06:12.097;RUIM;880
ID1830;2015-02-01 16:46:34;Greg;Sugestao;N;N;00:01:48.956;;
ID1831;2015-02-01 17:12:29;Dan;Reclamacao;S;S;00:01:18.957;BOM;
ID1832;2015-02-01 17:12:29;Joe;Sugestao;N;N;00:01:42.564;;
ID1833;2015-02-01 17:24:00;Stewart;Cotacao;N;N;;;
ID1834;2015-02-01 17:24:00;Greg;Sugestao;N;N;;;
ID1835;2015-02-01 17:34:05;Jim;Cotacao;S;S;00:01:20.550;BOM;32
ID1836;2015-02-01 17:34:05;Stewart;Cotacao;S;S;00:06:02.230;BOM;
ID1837;2015-02-01 17:38:24;Dan;Sugestao;S;N;;BOM;
ID1838;2015-02-01 17:38:24;Martha;Sugestao;S;N;00:04:39.535;BOM;
ID1839;2015-02-01 17:39:50;Becky;Cotacao;S;S;00:05:40.482;BOM;42,6
ID1840;2015-02-01 17:39:50;Jim;Informacao;S;S;00:00:48.973;BOM;60,6
ID1841;2015-02-01 17:48:29;Martha;Cotacao;S;S;;BOM;
ID1842;2015-02-01 17:48:29;Diane;Reclamacao;S;S;;BOM;
ID1843;2015-02-01 17:57:07;Diane;Informacao;S;S;;BOM;
ID1844;2015-02-01 17:57:07;Diane;RegistroSinistro;N;N;;;
ID1845;2015-02-02 09:20:10;Joe;Sugestao;S;S;;BOM;
ID1846;2015-02-02 09:20:10;Greg;RegistroSinistro;S;S;00:04:08.641;BOM;27,6
ID1847;2015-02-02 09:44:38;Dan;RegistroSinistro;S;S;00:02:15.883;BOM;45,6
ID1848;2015-02-02 09:44:38;Jim;Informacao;S;S;00:04:31.463;BOM;69,6
ID1849;2015-02-02 09:54:43;Joe;Reclamacao;N;N;00:03:44.554;;
ID1850;2015-02-02 09:54:43;Stewart;Informacao;N;N;00:00:34.305;;
ID1851;2015-02-02 09:57:36;Martha;RegistroSinistro;N;N;00:00:52.591;;
ID1852;2015-02-02 09:57:36;Stewart;RegistroSinistro;S;S;00:05:11.524;BOM;
ID1853;2015-02-02 10:35:02;Joe;Informacao;S;N;00:06:49.552;BOM;27
ID1854;2015-02-02 10:35:02;Stewart;Reclamacao;S;S;00:01:21.161;RUIM;2080
ID1855;2015-02-02 11:05:17;Stewart;Informacao;S;S;00:02:32.288;RUIM;200
ID1856;2015-02-02 11:05:17;Becky;Cotacao;S;S;;BOM;
ID1857;2015-02-02 11:18:14;Becky;RegistroSinistro;S;S;;BOM;
ID1858;2015-02-02 11:18:14;Jim;Informacao;S;S;00:03:27.347;BOM;
ID1859;2015-02-02 13:06:14;Becky;RegistroSinistro;S;S;;BOM;
ID1860;2015-02-02 13:06:14;Joe;Informacao;N;N;00:06:54.155;;
ID1861;2015-02-02 13:23:31;Dan;RegistroSinistro;S;S;00:06:09.788;BOM;56,4
ID1862;2015-02-02 13:23:31;Stewart;Sugestao;S;N;00:05:10.899;BOM;21,6
ID1863;2015-02-02 13:46:34;Greg;Sugestao;N;N;00:02:33.964;;
ID1864;2015-02-02 13:46:34;Greg;Sugestao;S;S;;RUIM;
ID1865;2015-02-02 13:46:34;Diane;RegistroSinistro;N;N;00:00:53.374;;
ID1866;2015-02-02 13:46:34;Greg;Reclamacao;S;S;00:06:45.833;RUIM;610
ID1867;2015-02-02 14:00:58;Joe;Reclamacao;S;S;00:05:12.220;BOM;
ID1868;2015-02-02 14:00:58;Becky;Informacao;S;S;00:03:59.770;BOM;24,6
ID1869;2015-02-02 15:30:14;Greg;RegistroSinistro;S;S;00:06:43.188;BOM;67,2
ID1870;2015-02-02 15:30:14;Stewart;Sugestao;S;S;00:03:33.600;BOM;31,2
ID1871;2015-02-02 15:34:34;Greg;Reclamacao;S;S;;BOM;
ID1872;2015-02-02 15:34:34;Dan;Reclamacao;S;S;00:01:08.603;BOM;
ID1873;2015-02-02 15:48:58;Stewart;RegistroSinistro;S;S;00:00:32.217;RUIM;2100
ID1874;2015-02-02 15:48:58;Diane;RegistroSinistro;S;S;;BOM;
ID1875;2015-02-02 16:45:07;Dan;RegistroSinistro;S;S;;BOM;
ID1876;2015-02-02 16:45:07;Martha;Informacao;S;S;00:06:49.966;BOM;
ID1877;2015-02-02 16:52:19;Joe;RegistroSinistro;S;S;00:01:02.568;RUIM;780
ID1878;2015-02-02 16:52:19;Martha;Cotacao;N;N;;;
ID1879;2015-02-02 17:11:02;Greg;RegistroSinistro;S;S;00:04:24.504;BOM;
ID1880;2015-02-02 17:11:02;Stewart;Sugestao;N;N;00:03:11.901;;
ID1881;2015-02-03 09:25:55;Joe;Cotacao;S;S;00:01:22.211;RUIM;530
ID1882;2015-02-03 09:25:55;Jim;RegistroSinistro;S;S;;BOM;
ID1883;2015-02-03 09:28:48;Greg;Reclamacao;S;S;;BOM;
ID1884;2015-02-03 09:28:48;Greg;Reclamacao;S;S;00:02:17.614;BOM;66,6
ID1885;2015-02-03 09:36:00;Stewart;Cotacao;S;S;00:02:43.348;BOM;45
ID1886;2015-02-03 09:36:00;Greg;RegistroSinistro;S;S;;RUIM;
ID1887;2015-02-03 09:41:46;Becky;Informacao;S;S;00:02:12.203;BOM;45,5
ID1888;2015-02-03 09:41:46;Diane;RegistroSinistro;N;N;00:02:50.924;;
ID1889;2015-02-03 09:48:58;Greg;RegistroSinistro;N;N;00:01:16.759;;
ID1890;2015-02-03 09:48:58;Diane;Informacao;N;N;00:01:45.303;;
ID1891;2015-02-03 10:09:07;Dan;RegistroSinistro;N;N;00:01:50.757;;
ID1892;2015-02-03 10:09:07;Jim;Reclamacao;S;S;;BOM;
ID1893;2015-02-03 10:16:19;Greg;Informacao;S;S;00:05:26.924;BOM;30
ID1894;2015-02-03 10:16:19;Joe;Reclamacao;S;S;00:05:47.424;RUIM;1220
ID1895;2015-02-03 10:20:38;Diane;RegistroSinistro;S;S;00:00:56.335;RUIM;2400
ID1896;2015-02-03 10:20:38;Dan;RegistroSinistro;S;S;00:06:15.140;BOM;
ID1897;2015-02-03 10:45:07;Dan;Informacao;N;N;00:05:16.425;;
ID1898;2015-02-03 10:45:07;Diane;Sugestao;S;S;;BOM;
ID1899;2015-02-03 10:50:53;Greg;Informacao;N;N;00:02:10.175;;
ID1900;2015-02-03 10:50:53;Martha;Reclamacao;S;S;;BOM;
ID1901;2015-02-03 11:12:29;Dan;Informacao;S;S;00:06:41.232;BOM;66,6
ID1902;2015-02-03 11:12:29;Martha;Sugestao;S;S;00:04:14.181;BOM;33
ID1903;2015-02-03 11:13:55;Becky;Reclamacao;S;N;00:01:09.072;BOM;
ID1904;2015-02-03 11:13:55;Dan;RegistroSinistro;N;N;00:01:10.428;;
ID1905;2015-02-03 11:34:05;Martha;Cotacao;N;N;;;
ID1906;2015-02-03 11:34:05;Dan;RegistroSinistro;S;N;00:02:59.498;RUIM;2180
ID1907;2015-02-03 11:48:29;Stewart;RegistroSinistro;S;S;00:02:54.476;BOM;
ID1908;2015-02-03 11:48:29;Jim;Informacao;S;S;00:05:30.889;RUIM;1100
ID1909;2015-02-03 12:01:26;Greg;Sugestao;S;S;00:04:19.266;BOM;
ID1910;2015-02-03 12:01:26;Jim;Cotacao;S;S;00:02:15.940;BOM;
ID1911;2015-02-03 12:40:19;Martha;Informacao;S;S;00:06:37.217;BOM;28,5
ID1912;2015-02-03 12:40:19;Diane;Cotacao;N;N;00:05:08.004;;
ID1913;2015-02-03 12:44:38;Jim;Cotacao;S;S;00:03:24.837;RUIM;840
ID1914;2015-02-03 12:44:38;Joe;Reclamacao;N;N;00:04:54.266;;
ID1915;2015-02-03 12:53:17;Diane;Sugestao;S;S;00:02:49.239;BOM;61
ID1916;2015-02-03 12:53:17;Diane;Cotacao;S;S;;BOM;
ID1917;2015-02-03 12:57:36;Diane;Informacao;S;N;;BOM;
ID1918;2015-02-03 12:57:36;Jim;Sugestao;S;S;00:02:04.542;RUIM;590
ID1919;2015-02-03 13:01:55;Stewart;Cotacao;S;S;;RUIM;
ID1920;2015-02-03 13:01:55;Martha;RegistroSinistro;S;S;00:04:45.187;BOM;
ID1921;2015-02-03 13:32:10;Greg;RegistroSinistro;N;N;00:03:41.154;;
ID1922;2015-02-03 13:32:10;Dan;Reclamacao;N;N;00:03:28.821;;
ID1923;2015-02-03 13:33:36;Diane;Informacao;S;S;00:04:31.865;BOM;
ID1924;2015-02-03 13:33:36;Jim;RegistroSinistro;N;N;00:01:54.743;;
ID1925;2015-02-03 13:40:48;Dan;Cotacao;S;S;00:06:46.590;BOM;
ID1926;2015-02-03 13:40:48;Joe;Reclamacao;S;S;00:06:12.887;RUIM;500
ID1927;2015-02-03 13:43:41;Martha;Informacao;S;N;00:02:58.667;RUIM;910
ID1928;2015-02-03 13:43:41;Jim;Reclamacao;S;S;;RUIM;
ID1929;2015-02-03 13:49:26;Martha;Sugestao;S;S;;RUIM;
ID1930;2015-02-03 13:49:26;Greg;Informacao;S;S;00:01:56.249;BOM;10,8
ID1931;2015-02-03 13:50:53;Joe;Cotacao;S;N;;RUIM;
ID1932;2015-02-03 13:50:53;Martha;Informacao;S;S;00:00:46.435;RUIM;420
ID1933;2015-02-03 14:45:36;Stewart;Cotacao;S;S;;BOM;
ID1934;2015-02-03 14:45:36;Becky;Sugestao;S;S;00:04:54.281;RUIM;360
ID1935;2015-02-03 14:58:34;Martha;Cotacao;S;N;00:06:35.130;BOM;9
ID1936;2015-02-03 14:58:34;Joe;Reclamacao;S;N;00:04:53.786;RUIM;2340
ID1937;2015-02-03 15:24:29;Greg;Informacao;S;S;00:06:25.332;BOM;14
ID1938;2015-02-03 15:24:29;Jim;Reclamacao;S;S;00:02:34.737;BOM;
ID1939;2015-02-03 15:34:34;Jim;Informacao;S;S;;RUIM;
ID1940;2015-02-03 15:34:34;Greg;Cotacao;S;S;00:01:08.315;BOM;54
ID1941;2015-02-03 16:32:10;Becky;RegistroSinistro;S;N;00:03:09.406;RUIM;1240
ID1942;2015-02-03 16:32:10;Martha;Informacao;S;S;00:03:54.778;BOM;
ID1943;2015-02-03 16:39:22;Diane;RegistroSinistro;S;S;00:05:38.812;BOM;
ID1944;2015-02-03 16:39:22;Dan;Reclamacao;S;S;00:03:38.341;RUIM;970
ID1945;2015-02-03 16:48:00;Martha;Sugestao;S;S;;BOM;
ID1946;2015-02-03 16:48:00;Joe;Sugestao;S;S;00:06:48.437;BOM;
ID1947;2015-02-03 16:58:05;Stewart;Reclamacao;S;S;00:03:29.641;BOM;
ID1948;2015-02-03 16:58:05;Diane;RegistroSinistro;N;N;00:04:17.563;;
ID1949;2015-02-03 17:03:50;Greg;RegistroSinistro;S;S;00:04:21.846;RUIM;740
ID1950;2015-02-03 17:03:50;Stewart;Sugestao;N;N;00:05:07.019;;
ID1951;2015-02-03 17:06:43;Stewart;Sugestao;S;S;00:06:10.975;BOM;52
ID1952;2015-02-03 17:06:43;Greg;Cotacao;S;S;00:03:58.985;RUIM;2340
ID1953;2015-02-03 17:44:10;Dan;Cotacao;S;S;00:01:32.865;BOM;
ID1954;2015-02-03 17:44:10;Greg;Reclamacao;S;S;00:03:14.778;RUIM;2420
ID1955;2015-02-04 09:11:31;Greg;Reclamacao;N;N;;;
ID1956;2015-02-04 09:11:31;Dan;RegistroSinistro;S;S;00:03:16.842;BOM;
ID1957;2015-02-04 09:36:00;Stewart;Informacao;S;S;00:06:01.008;BOM;72,6
ID1958;2015-02-04 09:36:00;Diane;Cotacao;N;N;;;
ID1959;2015-02-04 09:56:10;Martha;Reclamacao;N;N;00:01:20.442;;
ID1960;2015-02-04 09:56:10;Dan;Informacao;S;S;00:02:47.719;RUIM;540
ID1961;2015-02-04 10:04:48;Greg;Sugestao;S;S;;BOM;
ID1962;2015-02-04 10:04:48;Greg;Cotacao;S;S;00:05:00.066;BOM;31,5
ID1963;2015-02-04 10:09:07;Diane;Reclamacao;S;S;;BOM;
ID1964;2015-02-04 10:09:07;Greg;Reclamacao;S;S;00:03:09.874;RUIM;1150
ID1965;2015-02-04 10:16:19;Greg;RegistroSinistro;S;S;;RUIM;
ID1966;2015-02-04 10:16:19;Martha;Informacao;S;S;;BOM;
ID1967;2015-02-04 10:33:36;Diane;RegistroSinistro;N;N;00:02:32.405;;
ID1968;2015-02-04 10:33:36;Becky;Sugestao;S;S;00:01:56.034;RUIM;840
ID1969;2015-02-04 10:58:05;Becky;Sugestao;S;S;00:02:33.443;BOM;45
ID1970;2015-02-04 10:58:05;Joe;Informacao;S;S;00:04:45.959;BOM;
ID1971;2015-02-04 11:02:24;Becky;Reclamacao;S;S;00:06:47.786;BOM;
ID1972;2015-02-04 11:02:24;Jim;Informacao;N;N;00:05:40.664;;
ID1973;2015-02-04 11:39:50;Becky;Informacao;S;S;;BOM;
ID1974;2015-02-04 11:39:50;Jim;Reclamacao;S;S;00:00:40.599;BOM;19,8
ID1975;2015-02-04 11:45:36;Joe;Sugestao;N;N;00:04:36.559;;
ID1976;2015-02-04 11:45:36;Stewart;Cotacao;N;N;00:06:49.596;;
ID1977;2015-02-04 12:00:00;Stewart;Informacao;S;S;00:03:04.450;BOM;42,5
ID1978;2015-02-04 12:00:00;Greg;RegistroSinistro;S;S;00:03:07.793;BOM;24,6
ID1979;2015-02-04 12:04:19;Martha;Sugestao;S;S;00:05:24.251;BOM;
ID1980;2015-02-04 12:04:19;Martha;Sugestao;S;S;00:06:31.462;BOM;
ID1981;2015-02-04 12:14:24;Stewart;RegistroSinistro;S;S;00:03:24.332;RUIM;430
ID1982;2015-02-04 12:14:24;Becky;Reclamacao;S;S;00:05:38.170;BOM;
ID1983;2015-02-04 12:20:10;Diane;RegistroSinistro;N;N;00:03:24.715;;
ID1984;2015-02-04 12:20:10;Stewart;RegistroSinistro;S;S;00:04:53.973;BOM;
ID1985;2015-02-04 12:20:10;Martha;Cotacao;S;S;00:02:51.223;BOM;61,8
ID1986;2015-02-04 12:20:10;Becky;Cotacao;S;S;;BOM;
ID1987;2015-02-04 12:36:00;Joe;Cotacao;N;N;00:06:36.520;;
ID1988;2015-02-04 12:36:00;Joe;Reclamacao;S;N;00:03:50.335;RUIM;2020
ID1989;2015-02-04 12:38:53;Jim;Informacao;S;S;00:02:39.447;BOM;58,2
ID1990;2015-02-04 12:38:53;Jim;Sugestao;S;S;;BOM;
ID1991;2015-02-04 13:06:14;Diane;RegistroSinistro;S;S;00:02:56.403;RUIM;350
ID1992;2015-02-04 13:06:14;Martha;Informacao;S;S;00:04:06.557;BOM;26,4
ID1993;2015-02-04 13:06:14;Joe;Sugestao;S;N;00:00:47.856;RUIM;290
ID1994;2015-02-04 13:06:14;Diane;Reclamacao;N;N;;;
ID1995;2015-02-04 13:23:31;Stewart;RegistroSinistro;S;S;;BOM;
ID1996;2015-02-04 13:23:31;Stewart;Sugestao;N;N;00:02:51.434;;
ID1997;2015-02-04 13:53:46;Becky;Informacao;S;S;00:02:59.592;BOM;8,4
ID1998;2015-02-04 13:53:46;Joe;Sugestao;S;N;00:03:56.934;RUIM;380
ID1999;2015-02-04 14:03:50;Diane;Sugestao;S;S;;BOM;
ID2000;2015-02-04 14:03:50;Diane;Cotacao;N;N;;;
ID2001;2015-02-04 14:47:02;Martha;Sugestao;S;S;00:05:21.575;BOM;7
ID2002;2015-02-04 14:47:02;Stewart;RegistroSinistro;S;S;00:04:31.434;RUIM;2200
ID2003;2015-02-04 14:58:34;Jim;Reclamacao;N;N;00:01:39.586;;
ID2004;2015-02-04 14:58:34;Dan;RegistroSinistro;S;S;00:02:35.133;BOM;
ID2005;2015-02-04 15:02:53;Becky;Reclamacao;S;S;00:03:12.907;BOM;
ID2006;2015-02-04 15:02:53;Jim;Reclamacao;S;S;00:02:30.111;RUIM;620
ID2007;2015-02-04 15:34:34;Martha;Cotacao;S;S;00:04:53.314;BOM;18,6
