"CLI_ID","COMPRAS","COMPRA_UNICA_VEZ","COMPRAS_PARCELADAS","FREQUENCIA_COMPRAS","FREQUENCIA_COMPRAS_UNICAS","FREQUENCIA_COMPRAS_PARCELADAS","TRANS_COMPRA","LIMITE_CREDITO"
12343,897.42,684.12,213.3,0.916667,0.916667,0.583333,27,7000
12344,0,0,0,0,0,0,0,1500
12345,316.78,0,316.78,0.75,0,0.75,15,4500
12346,426.83,426.83,0,0.416667,0.416667,0,5,6000
12347,4340.42,3608.17,732.25,1,1,0.916667,59,11500
12348,1672.35,1571.35,101,0.666667,0.5,0.416667,15,5500
12349,448.07,448.07,0,0.25,0.25,0,7,3000
12350,219.37,219.37,0,1,1,0,12,6000
12351,724.83,0,724.83,0.583333,0,0.583333,7,1500
12352,29.6,29.6,0,0.083333,0.083333,0,1,6000
12353,144.49,144.49,0,0.416667,0.416667,0,6,1500
12354,252,252,0,0.166667,0.166667,0,3,1800
12355,788.14,788.14,0,0.166667,0.166667,0,2,9000
12356,1141.24,999.08,142.16,0.666667,0.166667,0.583333,12,1200
12357,2702.57,1942.77,759.8,1,0.5,0.75,32,3000
12358,1286.34,0,1286.34,1,0,1,35,2100
12359,2469.28,905.98,1563.3,0.916667,0.583333,0.833333,33,8000
12360,161.5,161.5,0,0.166667,0.166667,0,1,3000
12361,96.2,0,96.2,0.833333,0,0.833333,10,9000
12362,2329.12,1567.22,761.9,1,0.916667,0.583333,31,5500
12363,0,0,0,0,0,0,0,1500
12364,1083.12,0,1083.12,1,0,1,24,4000
12365,1155.4,1155.4,0,0.083333,0.083333,0,1,2000
12366,45.65,45.65,0,0.090909,0.090909,0,1,1200
12367,4399.07,3705.13,693.94,1,1,0.333333,80,11150
12368,67.44,67.44,0,0.083333,0.083333,0,1,4000
12369,181.63,181.63,0,0.916667,0.916667,0,13,1800
12370,0,0,0,0,0,0,0,1500
12371,0,0,0,0,0,0,0,1200
12372,1593.29,214.2,1379.09,1,0.25,0.916667,36,7000
12373,0,0,0,0,0,0,0,7000
12374,398.64,0,398.64,1,0,1,12,1500
12375,0,0,0,0,0,0,0,1500
12376,0,0,0,0,0,0,0,6000
12377,0,0,0,0,0,0,0,7500
12378,176.03,176.03,0,0.125,0.125,0,1,7000
12381,312.1,0,312.1,0.583333,0,0.583333,7,2000
12382,1562.43,249.24,1313.19,1,0.25,1,42,13000
12383,1721.66,551.17,1170.49,1,0.5,1,27,10000
12384,8665.38,6120.4,2544.98,1,1,1,104,9500
12385,1036.68,150,886.68,0.916667,0.083333,0.833333,22,1700
12386,0,0,0,0,0,0,0,3000
12387,1439.49,593,846.49,1,0.166667,1,31,6000
12388,190.45,190.45,0,0.166667,0.166667,0,2,8500
12389,1151.91,615.85,536.06,0.714286,0.285714,0.571429,13,1000
12390,724.52,200,524.52,1,0.083333,1,13,4000
12391,715.51,109,606.51,0.75,0.083333,0.583333,11,3500
12392,0,0,0,0,0,0,0,1000
12393,0,0,0,0,0,0,0,1200
12394,158.34,0,158.34,0.333333,0,0.333333,4,6000
12395,173.48,173.48,0,0.166667,0.166667,0,3,3000
12396,0,0,0,0,0,0,0,6000
12397,117.32,117.32,0,0.25,0.25,0,3,1500
12398,1049,0,1049,1,0,1,14,5000
12399,23.91,23.91,0,0.333333,0.333333,0,4,15500
12400,1132.36,377.44,754.92,1,0.333333,1,43,2500
12401,82,82,0,0.083333,0.083333,0,2,4200
12402,0,0,0,0,0,0,0,18000
12403,664.61,45.7,618.91,0.666667,0.083333,0.5,15,7500
12404,2251.62,1964.05,287.57,0.916667,0.666667,0.5,20,9500
12405,2514.3,985.11,1529.19,1,0.666667,1,32,5000
12406,179,0,179,0.857143,0,0.714286,6,4000
12407,3108.01,0,3108.01,1,0,1,16,10500
12408,93.31,93.31,0,0.083333,0.083333,0,1,3500
12409,2877.09,1561.04,1316.05,1,0.333333,1,51,3500
12410,2331.68,1088.04,1243.64,0.75,0.333333,0.666667,34,17500
12411,11.41,11.41,0,0.166667,0.166667,0,2,10000
12412,3873.5,2642.14,1231.36,1,1,1,50,8500
12413,538.51,538.51,0,0.333333,0.333333,0,4,12000
12414,775,365,410,0.583333,0.166667,0.416667,8,8500
12415,398.08,0,398.08,0.416667,0,0.416667,9,8000
12416,0,0,0,0,0,0,0,6000
12417,0,0,0,0,0,0,0,10000
12418,1763.89,258.43,1505.46,1,0.25,1,195,6500
12419,405.61,0,405.61,0.916667,0,0.916667,23,2200
12420,818.64,0,818.64,1,0,1,24,1000
12421,0,0,0,0,0,0,0,5000
12422,983.24,983.24,0,0.166667,0.166667,0,4,14000
12423,611.71,591.71,20,0.5,0.5,0.166667,11,1200
12424,627.23,493.48,133.75,0.75,0.75,0.333333,17,2500
12425,0,0,0,0,0,0,0,9500
12426,0,0,0,0,0,0,0,1200
12427,878.29,631.27,247.02,0.583333,0.5,0.25,13,8500
12428,1787.83,126.24,1661.59,1,0.083333,1,61,4000
12429,299.9,299.9,0,0.25,0.25,0,3,4200
12430,875.38,0,875.38,1,0,1,16,6500
12431,380,380,0,0.333333,0.333333,0,6,1200
12432,2354.06,215.87,2138.19,1,0.333333,1,51,4000
12433,2530.12,2530.12,0,1,1,0,85,2500
12434,1168.75,0,1168.75,0.916667,0,0.916667,11,16500
12435,2066.08,1245.3,820.78,1,1,1,41,7500
12436,9113.78,6138.57,2975.21,1,1,1,128,12000
12437,824.77,377.81,446.96,0.666667,0.416667,0.5,25,1800
12438,0,0,0,0,0,0,0,2400
12439,0,0,0,0,0,0,0,17000
12440,462.7,162.7,300,0.5,0.083333,0.416667,7,1800
12441,462.99,0,462.99,0.833333,0,0.833333,12,13500
12442,1624.05,1205.75,418.3,0.5,0.25,0.333333,13,8500
12443,0,0,0,0,0,0,0,4000
12444,233.9,233.9,0,0.428571,0.428571,0,5,10500
12445,504.2,0,504.2,1,0,1,20,1000
12446,7184.73,6519.19,665.54,1,0.583333,0.916667,78,11500
12447,324.96,0,324.96,1,0,1,12,5500
12448,0,0,0,0,0,0,0,2000
12449,946,536,410,0.75,0.25,0.416667,18,6500
12450,0,0,0,0,0,0,0,1500
12451,0,0,0,0,0,0,0,7000
12452,1176.93,0,1176.93,1,0,1,23,7500
12453,225.6,0,225.6,1,0,1,12,4000
12454,847.88,0,847.88,0.666667,0,0.666667,11,5000
12455,1893.89,1543.89,350,1,1,0.416667,27,9500
12456,1878.54,1198.89,679.65,0.5,0.333333,0.333333,14,3500
12457,2542.61,696.08,1846.53,1,0.583333,1,27,7500
12458,0,0,0,0,0,0,0,10000
12459,366.68,0,366.68,0.333333,0,0.333333,4,3000
12460,123.24,123.24,0,0.166667,0.166667,0,2,14500
12461,803.22,0,803.22,1,0,0.916667,21,1000
12462,0,0,0,0,0,0,0,7000
12463,177,177,0,0.083333,0.083333,0,1,1950
12464,4201.13,3802.21,398.92,1,0.75,1,82,5500
12465,1126.68,1033.6,93.08,0.833333,0.416667,0.666667,20,7000
12466,0,0,0,0,0,0,0,3000
12467,263.04,263.04,0,0.083333,0.083333,0,1,2300
12468,2610.3,902.6,1707.7,1,0.416667,1,34,8500
12469,0,0,0,0,0,0,0,2400
12470,0,0,0,0,0,0,0,4000
12471,5446.88,3466.22,1980.66,0.916667,0.25,0.916667,45,9500
12472,140.6,140.6,0,0.083333,0.083333,0,2,5500
12473,9134.26,2002.9,7131.36,1,0.25,1,65,10500
12474,3044.6,3044.6,0,0.166667,0.166667,0,2,3000
12475,153.18,61.9,91.28,0.416667,0.083333,0.416667,11,2500
12476,1175.35,1031.85,143.5,0.75,0.583333,0.416667,19,14000
12477,522,0,522,1,0,1,14,1000
12478,1160.66,34.9,1125.76,1,0.083333,0.916667,37,1500
12479,3042.08,1419.07,1623.01,1,1,1,98,8500
12480,765,765,0,0.125,0.125,0,1,2000
12481,1595.93,1595.93,0,0.454545,0.454545,0,25,6000
12482,313.89,0,313.89,0.916667,0,0.916667,19,6000
12483,890,400,490,0.583333,0.083333,0.416667,7,3000
12484,2226.06,0,2226.06,1,0,1,14,8500
12485,110,110,0,0.083333,0.083333,0,1,1200
12486,0,0,0,0,0,0,0,9000
12487,62.7,62.7,0,0.083333,0.083333,0,1,3000
12488,587.34,0,587.34,1,0,1,14,11500
12489,4666.51,4464.76,201.75,0.916667,0.833333,0.5,46,7500
12490,453.24,0,453.24,1,0,1,12,2000
12491,694.91,37.5,657.41,0.916667,0.166667,0.833333,15,7500
12492,868,0,868,0.5,0,0.416667,6,4000
12493,2358.28,2171.8,186.48,1,0.5,0.833333,28,2500
12494,1639.97,971.97,668,1,1,0.416667,20,7000
12495,775.42,649.42,126,0.416667,0.25,0.333333,16,14000
12497,0,0,0,0,0,0,0,3000
12498,0,0,0,0,0,0,0,2750
12499,858.5,858.5,0,0.333333,0.333333,0,13,7000
12500,0,0,0,0,0,0,0,6000
12501,600,0,600,0.5,0,0.416667,6,4700
12502,300.68,0,300.68,0.090909,0,0.090909,1,5000
12503,0,0,0,0,0,0,0,6000
12504,55.69,55.69,0,0.083333,0.083333,0,3,1200
12505,4468.71,3870.15,598.56,1,1,0.416667,53,4000
12506,1000,1000,0,0.083333,0.083333,0,1,14000
12507,816,638.91,177.09,0.583333,0.25,0.5,15,11500
12508,521.31,140,381.31,1,0.083333,1,20,3000
12509,469,0,469,0.6,0,0.5,6,1000
12510,476.16,0,476.16,1,0,1,48,2000
12511,561.25,375.25,186,0.333333,0.083333,0.166667,4,8000
12512,346.3,0,346.3,1,0,1,7,1800
12513,0,0,0,0,0,0,0,8000
12514,812.97,598.09,214.88,1,0.916667,1,24,6000
12515,1082.98,497.08,585.9,1,0.5,0.833333,26,18500
12516,1137.62,659.62,478,0.75,0.416667,0.5,16,6200
12517,2326.52,136.8,2189.72,1,0.166667,1,75,3500
12518,1070.73,432.8,637.93,1,1,0.75,27,10000
12519,1398.21,1243.5,154.71,0.75,0.416667,0.416667,16,7000
12520,1470.24,882.78,587.46,1,0.416667,1,29,7000
12521,0,0,0,0,0,0,0,8500
12522,0,0,0,0,0,0,0,9000
12523,0,0,0,0,0,0,0,2900
12524,29.5,29.5,0,0.1,0.1,0,1,3000
12525,0,0,0,0,0,0,0,1200
12526,262.71,0,262.71,0.583333,0,0.5,7,4000
12527,4115.98,3975.98,140,0.75,0.666667,0.25,31,5000
12528,0,0,0,0,0,0,0,15000
12529,118.16,118.16,0,0.125,0.125,0,2,2500
12530,853.3,853.3,0,0.25,0.25,0,3,2000
12531,2267.38,1674.75,592.63,1,1,0.666667,41,4500
12532,104.95,0,104.95,0.4,0,0.3,4,1500
12533,470.69,57,413.69,0.416667,0.083333,0.333333,5,18000
12534,932.03,231.87,700.16,0.416667,0.083333,0.25,5,5500
12535,307.12,307.12,0,0.083333,0.083333,0,2,8500
12536,0,0,0,0,0,0,0,1500
12537,57,57,0,0.083333,0.083333,0,1,12500
12538,2601.6,0,2601.6,1,0,1,12,1800
12539,0,0,0,0,0,0,0,7000
12540,440,0,440,0.333333,0,0.25,4,3000
12541,716.76,54.46,662.3,1,0.083333,0.916667,33,7000
12542,4236.36,2325.16,1911.2,0.833333,0.5,0.75,29,18500
12543,935.71,0,935.71,0.833333,0,0.75,34,6000
12544,473.51,70,403.51,0.583333,0.083333,0.5,11,7500
12545,885.44,0,885.44,0.833333,0,0.833333,111,1000
12546,493.34,260,233.34,0.416667,0.083333,0.416667,6,9500
12547,2155.13,1325.34,829.79,1,0.583333,1,75,7500
12548,888.98,888.98,0,0.416667,0.416667,0,7,6000
12549,2513.46,2513.46,0,0.222222,0.222222,0,6,9000
12550,1475.23,1475.23,0,1,1,0,14,4000
12551,3441.3,2416.7,1024.6,1,0.333333,0.833333,26,11500
12552,2308,608,1700,0.416667,0.083333,0.333333,9,3000
12553,182.08,0,182.08,1,0,0.875,8,1500
12554,1377.31,827.35,549.96,1,0.083333,1,14,16000
12555,255.75,187,68.75,0.333333,0.166667,0.166667,5,3500
12556,255.7,229.02,26.68,0.545455,0.454545,0.181818,8,6500
12557,1071.8,1020,51.8,0.333333,0.25,0.166667,6,2500
12558,1063.69,0,1063.69,1,0,1,29,7000
12559,1347.7,0,1347.7,0.583333,0,0.583333,9,15500
12560,75.5,75.5,0,0.166667,0.166667,0,2,5000
12561,0,0,0,0,0,0,0,11500
12562,0,0,0,0,0,0,0,7000
12563,0,0,0,0,0,0,0,9000
12564,0,0,0,0,0,0,0,7500
12565,291.62,0,291.62,1,0,0.857143,7,1500
12566,1325.21,1017.21,308,0.75,0.583333,0.416667,14,3000
12567,229,229,0,0.181818,0.181818,0,4,150
12568,0,0,0,0,0,0,0,5500
12569,585.68,445.98,139.7,0.666667,0.416667,0.416667,12,4500
12570,0,0,0,0,0,0,0,2000
12571,1627,1627,0,0.333333,0.333333,0,12,1200
12572,2310.61,1375.61,935,1,1,0.5,33,18000
12573,1780.79,1080.65,700.14,1,0.666667,1,93,17000
12574,5176.62,5176.62,0,0.666667,0.666667,0,33,8500
12575,265.97,0,265.97,1,0,0.916667,14,1000
12576,1026.26,1026.26,0,0.583333,0.583333,0,12,11000
12577,2692.65,2072.32,620.33,1,1,0.583333,45,1500
12578,0,0,0,0,0,0,0,1200
12579,0,0,0,0,0,0,0,1200
12580,3729.7,2169.35,1560.35,1,1,1,81,8000
12581,0,0,0,0,0,0,0,1500
12582,561.38,0,561.38,1,0,1,32,1500
12583,609,0,609,1,0,1,12,2500
12584,1074,1074,0,0.083333,0.083333,0,2,5500
12585,190.54,0,190.54,0.416667,0,0.333333,6,1200
12586,420.88,0,420.88,0.416667,0,0.333333,7,4500
12587,30,30,0,0.083333,0.083333,0,1,1500
12588,0,0,0,0,0,0,0,3000
12589,3629.8,50,3579.8,1,0.083333,1,254,7500
12590,1080,0,1080,0.666667,0,0.666667,24,8500
12591,0,0,0,0,0,0,0,1200
12592,1672.99,972.01,700.98,0.583333,0.416667,0.416667,25,1600
12593,0,0,0,0,0,0,0,2500
12594,248.31,0,248.31,0.416667,0,0.416667,10,9500
12595,701.25,0,701.25,0.333333,0,0.25,5,3500
12596,4378.8,3195.58,1183.22,0.833333,0.333333,0.75,19,10000
12597,10243.48,4316.82,5926.66,1,0.333333,1,56,7500
12598,481.75,431.75,50,0.833333,0.666667,0.416667,20,1200
12599,993.5,896,97.5,0.333333,0.166667,0.166667,9,6500
12600,200,200,0,0.083333,0.083333,0,1,3500
12601,3161.02,2012.38,1148.64,1,0.583333,1,22,7000
12602,1197.12,1197.12,0,1,1,0,12,9000
12603,1759.46,1759.46,0,0.571429,0.571429,0,11,7000
12604,294,0,294,1,0,1,12,5000
12605,0,0,0,0,0,0,0,7000
12606,0,0,0,0,0,0,0,3000
12607,86.69,86.69,0,0.083333,0.083333,0,1,5500
12608,952.16,463.04,489.12,1,0.916667,0.583333,24,7000
12609,92.02,0,92.02,0.5,0,0.5,6,1600
12610,796.9,0,796.9,0.75,0,0.75,9,1950
12611,1319.19,1296.69,22.5,0.666667,0.666667,0.083333,27,1200
12612,0,0,0,0,0,0,0,1800
12613,585.87,585.87,0,1,1,0,12,10000
12614,0,0,0,0,0,0,0,3500
12615,0,0,0,0,0,0,0,1950
12616,0,0,0,0,0,0,0,2500
12617,133.86,0,133.86,0.333333,0,0.25,6,9500
12618,1451.5,1451.5,0,0.571429,0.571429,0,54,1200
12619,528.08,528.08,0,1,1,0,16,2000
12620,0,0,0,0,0,0,0,7000
12621,0,0,0,0,0,0,0,2500
12622,407.81,351.81,56,0.333333,0.25,0.083333,4,5000
12623,815.34,149.04,666.3,0.916667,0.25,0.75,14,2500
12624,4391.87,3943.37,448.5,1,1,0.666667,46,16500
12625,2445.24,2253.76,191.48,1,1,0.333333,36,3400
12626,0,0,0,0,0,0,0,2500
12627,351.54,61.54,290,1,0.083333,0.916667,13,3000
12628,0,0,0,0,0,0,0,11500
12629,141.8,141.8,0,0.125,0.125,0,2,10000
12630,0,0,0,0,0,0,0,8500
12631,0,0,0,0,0,0,0,1350
12632,1218.24,0,1218.24,1,0,1,18,5000
12633,1319.26,1319.26,0,0.083333,0.083333,0,1,3500
12634,2984.34,2754.92,229.42,1,1,0.416667,28,14500
12635,614.01,473.01,141,1,1,0.083333,14,7500
12636,0,0,0,0,0,0,0,1800
12637,0,0,0,0,0,0,0,1200
12638,0,0,0,0,0,0,0,2000
12639,0,0,0,0,0,0,0,1400
12640,569.02,246.89,322.13,0.5,0.083333,0.416667,6,3200
12641,2729,1409,1320,1,0.083333,1,14,16500
12642,2753.35,1960,793.35,0.727273,0.090909,0.636364,8,9000
12643,87.3,0,87.3,0.083333,0,0.083333,1,8000
12644,0,0,0,0,0,0,0,7500
12645,1184.98,757.95,427.03,0.5,0.333333,0.333333,14,7000
12646,0,0,0,0,0,0,0,1200
12647,3342.9,1907.9,1435,1,0.3,0.9,45,2500
12648,1225.79,0,1225.79,1,0,1,58,5100
12650,0,0,0,0,0,0,0,1200
12651,139.67,139.67,0,0.5,0.5,0,6,6000
12652,66.72,0,66.72,0.333333,0,0.333333,4,1000
12653,577.98,358.02,219.96,1,0.083333,1,13,6000
12654,0,0,0,0,0,0,0,8500
12655,803.95,803.95,0,0.5,0.5,0,8,1000
12656,340.57,250.48,90.09,0.583333,0.083333,0.5,8,6000
12657,451.01,0,451.01,1,0,1,78,7500
12658,617.3,169.8,447.5,0.916667,0.166667,0.75,12,2500
12659,360,0,360,0.5,0,0.416667,6,3000
12660,0,0,0,0,0,0,0,1400
12661,1955.98,0,1955.98,1,0,1,53,2500
12663,350.31,0,350.31,0.25,0,0.166667,3,4500
12664,291.7,0,291.7,0.583333,0,0.583333,7,2500
12665,382.5,310,72.5,0.416667,0.416667,0.083333,7,1950
12666,176.65,66.69,109.96,1,0.25,0.833333,14,2500
12667,2203.68,1776.68,427,1,1,0.75,25,6000
12668,14.28,0,14.28,0.416667,0,0.416667,5,10500
12669,3419.92,3419.92,0,0.5,0.5,0,8,12000
12670,921.94,256.1,665.84,0.916667,0.25,0.833333,20,5000
12671,0,0,0,0,0,0,0,3000
12672,437.6,437.6,0,0.083333,0.083333,0,1,14500
12673,0,0,0,0,0,0,0,1500
12674,0,0,0,0,0,0,0,5000
12675,141,40,101,0.5,0.083333,0.416667,7,4350
12676,889.66,580.09,309.57,1,0.583333,1,34,2500
12677,375.23,0,375.23,0.916667,0,0.833333,11,6000
12678,169.19,169.19,0,0.083333,0.083333,0,2,3200
12679,0,0,0,0,0,0,0,1000
12680,223.34,0,223.34,0.666667,0,0.666667,9,500
12681,0,0,0,0,0,0,0,8500
12682,0,0,0,0,0,0,0,7500
12683,45.65,45.65,0,0.083333,0.083333,0,1,1500
12684,231.4,231.4,0,0.1,0.1,0,3,13500
12685,602.07,0,602.07,1,0,0.833333,15,1800
12686,265.22,265.22,0,0.166667,0.166667,0,2,3000
12687,664.05,664.05,0,0.2,0.2,0,5,7500
12688,447.5,447.5,0,0.416667,0.416667,0,6,8000
12689,2128.56,1036.24,1092.32,0.916667,0.416667,0.75,27,7200
12690,912.1,669.88,242.22,0.25,0.25,0.166667,16,1200
12691,383.2,383.2,0,0.083333,0.083333,0,2,11000
12692,910.51,0,910.51,0.583333,0,0.5,14,7000
12693,789.45,789.45,0,0.416667,0.416667,0,5,2500
12694,758.5,0,758.5,0.666667,0,0.583333,12,3000
12695,0,0,0,0,0,0,0,1200
12696,644.99,0,644.99,1,0,1,33,4000
12697,60,60,0,0.142857,0.142857,0,1,4000
12698,1068.28,0,1068.28,1,0,0.888889,18,1000
12699,420,287,133,0.583333,0.083333,0.416667,7,7500
12700,462.86,0,462.86,1,0,1,34,3000
12701,164.9,164.9,0,0.111111,0.111111,0,2,2000
12702,0,0,0,0,0,0,0,2000
12703,1666.95,0,1666.95,1,0,1,38,2500
12704,0,0,0,0,0,0,0,1500
12705,1556.66,912.7,643.96,1,1,1,41,11000
12706,1090.69,815.7,274.99,0.5,0.166667,0.416667,17,1800
12707,170,170,0,0.083333,0.083333,0,1,9000
12708,635.76,164.32,471.44,0.916667,0.083333,0.916667,17,10000
12709,141.81,141.81,0,0.166667,0.166667,0,2,8000
12710,220.62,220.62,0,0.166667,0.166667,0,3,2000
12712,2826.99,1496.59,1330.4,1,0.75,1,97,3000
12713,784.63,617.54,167.09,0.454545,0.454545,0.181818,16,9000
12714,0,0,0,0,0,0,0,1500
12715,61.46,0,61.46,0.25,0,0.25,6,4000
12716,1450,1450,0,0.090909,0.090909,0,1,9000
12717,1977.5,747.5,1230,0.833333,0.5,0.5,21,3500
12718,1895.25,541.57,1353.68,1,0.166667,0.75,23,9000
12719,1039.48,1039.48,0,0.083333,0.083333,0,3,9000
12720,1856.84,1394.21,462.63,0.333333,0.333333,0.166667,19,7500
12721,20.9,20.9,0,0.083333,0.083333,0,1,1500
12722,671.31,671.31,0,0.5,0.5,0,12,12000
12723,358.68,0,358.68,1,0,0.916667,12,7500
12724,474.96,0,474.96,1,0,1,12,1000
12725,0,0,0,0,0,0,0,2300
12726,582.28,0,582.28,1,0,1,14,6500
12727,0,0,0,0,0,0,0,10500
12728,0,0,0,0,0,0,0,1950
12729,0,0,0,0,0,0,0,6500
12730,152.73,0,152.73,0.75,0,0.666667,9,1200
12731,520.24,520.24,0,0.583333,0.583333,0,10,1200
12732,270,0,270,0.818182,0,0.818182,6,8500
12733,1229.42,1229.42,0,1,1,0,34,7000
12734,0,0,0,0,0,0,0,8500
12735,485.17,485.17,0,0.166667,0.166667,0,2,3000
12736,192.99,68.6,124.39,0.333333,0.083333,0.25,5,6000
12737,0,0,0,0,0,0,0,14000
12738,0,0,0,0,0,0,0,1200
12739,2453.18,2051.52,401.66,0.583333,0.5,0.5,33,7500
12740,50,50,0,0.083333,0.083333,0,1,1000
12741,3005.25,1507.99,1497.26,1,0.833333,1,61,3000
12742,151.92,0,151.92,1,0,1,12,3500
12743,227.64,0,227.64,1,0,1,12,2500
12744,0,0,0,0,0,0,0,3000
12745,472.5,472.5,0,0.75,0.75,0,9,7227.272727
12746,160,160,0,0.166667,0.166667,0,2,13550
12747,1330,0,1330,0.416667,0,0.416667,6,8000
12748,4820.68,4063.61,757.07,0.833333,0.75,0.5,54,9200
12749,901.62,858.82,42.8,0.333333,0.166667,0.166667,4,14500
12750,0,0,0,0,0,0,0,9000
12751,185,140,45,0.166667,0.166667,0.166667,4,6100
12752,221.48,221.48,0,0.25,0.25,0,4,13500
12753,0,0,0,0,0,0,0,3000
12754,262,0,262,0.75,0,0.75,9,7000
12755,449.26,449.26,0,1,1,0,12,9000
12756,283.8,0,283.8,0.666667,0,0.666667,12,2000
12757,531.48,0,531.48,0.333333,0,0.25,7,7000
12758,209.9,0,209.9,0.5,0,0.416667,6,7000
12759,0,0,0,0,0,0,0,10000
12760,164.68,32.74,131.94,0.833333,0.083333,0.666667,10,2500
12761,450,450,0,0.083333,0.083333,0,1,4500
12762,600,600,0,0.833333,0.833333,0,10,5000
12763,540.13,315.3,224.83,0.666667,0.166667,0.5,13,6500
12764,2802.08,2213.43,588.65,1,1,0.583333,36,6500
12765,3589.05,3138.48,450.57,1,0.833333,0.5,31,6000
12766,548.01,0,548.01,0.666667,0,0.583333,8,1900
12767,0,0,0,0,0,0,0,4000
12768,0,0,0,0,0,0,0,1800
12769,1260,0,1260,0.333333,0,0.25,4,6000
12770,0,0,0,0,0,0,0,6000
12771,0,0,0,0,0,0,0,1600
12772,0,0,0,0,0,0,0,3000
12773,1975.72,679.3,1296.42,0.833333,0.333333,0.833333,33,13500
12774,1754.19,764.16,990.03,1,0.5,1,32,9500
12775,2266.01,1291.62,974.39,0.916667,0.75,0.666667,46,4000
12776,107,107,0,0.083333,0.083333,0,1,6000
12777,168,0,168,0.333333,0,0.25,6,1500
12778,453.3,330.8,122.5,0.583333,0.416667,0.166667,9,7000
12779,377.79,290.29,87.5,0.666667,0.25,0.583333,10,1500
12780,166.2,166.2,0,0.25,0.25,0,3,5500
12781,188.02,0,188.02,0.5,0,0.5,6,7500
12782,142,42,100,0.166667,0.083333,0.083333,2,1200
12783,0,0,0,0,0,0,0,6500
12784,1429.39,100,1329.39,1,0.083333,1,21,2800
12786,0,0,0,0,0,0,0,3000
12787,6636.91,6157.74,479.17,1,0.583333,1,44,8000
12788,0,0,0,0,0,0,0,3000
12789,154.86,0,154.86,0.416667,0,0.416667,5,2500
12790,2364.85,2364.85,0,1,1,0,13,5000
12791,0,0,0,0,0,0,0,6000
12792,425.67,257.72,167.95,0.333333,0.083333,0.166667,4,6500
12793,985.2,531,454.2,0.916667,0.25,0.916667,19,6000
12794,175.8,175.8,0,0.444444,0.444444,0,5,2500
12795,2938.32,1685.35,1252.97,0.666667,0.5,0.583333,69,7500
12796,1704.95,1141.55,563.4,0.583333,0.25,0.333333,9,8000
12797,290,0,290,0.833333,0,0.833333,10,2700
12798,0,0,0,0,0,0,0,1200
12799,869.38,391.86,477.52,1,1,0.5,23,7000
12800,0,0,0,0,0,0,0,1500
12801,3034.74,2214.86,819.88,1,0.833333,1,42,6500
12802,1462.6,1262.6,200,0.583333,0.333333,0.416667,17,3500
12803,127,127,0,0.166667,0.166667,0,2,4500
12804,320,320,0,0.5,0.5,0,5,10000
12805,0,0,0,0,0,0,0,6500
12806,9030.08,6345.65,2684.43,0.916667,0.25,0.833333,28,6000
12807,640.03,227.6,412.43,0.416667,0.416667,0.416667,20,7100
12808,0,0,0,0,0,0,0,3000
12809,512.35,0,512.35,1,0,1,18,2000
12810,1971.9,1580.98,390.92,0.833333,0.5,0.5,20,1800
12811,794.53,794.53,0,0.090909,0.090909,0,9,2000
12812,1401.4,0,1401.4,1,0,1,47,1500
12813,360.1,192,168.1,0.333333,0.083333,0.25,6,1500
12814,0,0,0,0,0,0,0,1200
12815,2029.03,1044.28,984.75,0.916667,0.416667,0.75,20,15000
12816,0,0,0,0,0,0,0,10000
12818,0,0,0,0,0,0,0,1950
12819,985.33,856.09,129.24,0.416667,0.166667,0.166667,10,5500
12820,0,0,0,0,0,0,0,7500
12821,12.64,0,12.64,0.083333,0,0.083333,1,10000
12822,2099.89,2099.89,0,1,1,0,14,3000
12823,555.71,113.45,442.26,1,0.166667,0.916667,16,1800
12824,3643.93,2971.8,672.13,0.916667,0.583333,0.833333,36,7500
12825,462,462,0,0.166667,0.166667,0,2,8000
12826,198.27,198.27,0,0.166667,0.166667,0,2,8000
12827,800.11,50.59,749.52,1,0.166667,1,14,4000
12828,238.9,0,238.9,0.857143,0,0.714286,9,1000
12829,6003.86,3474.35,2529.51,1,0.916667,1,110,2500
12830,1462.73,1100.23,362.5,0.666667,0.5,0.416667,26,6000
12831,1303.78,207.09,1096.69,0.916667,0.25,0.916667,24,10000
12832,0,0,0,0,0,0,0,5000
12833,377.07,377.07,0,0.25,0.25,0,8,1500
12834,369.52,369.52,0,0.583333,0.583333,0,7,7500
12835,0,0,0,0,0,0,0,12500
12836,3429.49,2789.85,639.64,1,1,0.666667,40,10500
12837,703.23,703.23,0,1,1,0,12,4500
12838,3056.73,260.68,2796.05,1,0.25,1,54,10000
12839,3056.06,1994.34,1061.72,1,1,0.833333,50,8500
12840,3790.29,1516.3,2273.99,1,0.75,1,110,9500
12841,0,0,0,0,0,0,0,2000
12842,974.42,901.92,72.5,1,1,0.4,33,1500
12843,107.41,0,107.41,0.5,0,0.416667,6,2500
12844,2366.36,555,1811.36,1,0.166667,1,23,4000
12845,129,129,0,0.083333,0.083333,0,1,12000
12846,828,0,828,1,0,1,12,1000
12847,790.65,538.01,252.64,0.75,0.333333,0.583333,17,4000
12848,0,0,0,0,0,0,0,1500
12849,298.51,97.5,201.01,0.636364,0.090909,0.454545,8,1700
12850,0,0,0,0,0,0,0,3000
12851,90,0,90,0.5,0,0.5,6,2500
12852,530.5,530.5,0,0.25,0.25,0,3,1600
12853,598.5,598.5,0,0.333333,0.333333,0,34,2000
