id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;tempo_espera;indice_satisfacao
ID1308;24/01/2015 11:11;Diane;RegistroSinistro;S;S;271;2220.00;RUIM
ID1309;24/01/2015 11:42;Becky;Cotacao;S;S;377;44.40;BOM
ID1310;24/01/2015 11:42;Greg;Informacao;S;S;310;;BOM
ID1311;24/01/2015 12:21;Stewart;Informacao;S;S;261;;BOM
ID1312;24/01/2015 12:21;Diane;RegistroSinistro;S;S;;;BOM
ID1313;24/01/2015 12:25;Jim;RegistroSinistro;S;N;252;30.00;BOM
ID1314;24/01/2015 12:25;Becky;Sugestao;S;S;186;;BOM
ID1315;24/01/2015 13:00;Jim;RegistroSinistro;S;S;300;;BOM
ID1316;24/01/2015 13:00;Joe;Sugestao;S;S;67;31.20;BOM
ID1317;24/01/2015 13:13;Dan;RegistroSinistro;S;S;397;1300.00;RUIM
ID1318;24/01/2015 13:13;Joe;Cotacao;S;N;;;BOM
ID1319;24/01/2015 14:15;Diane;Cotacao;S;S;113;45.00;BOM
ID1320;24/01/2015 14:15;Dan;Cotacao;S;S;398;1860.00;RUIM
ID1321;24/01/2015 14:45;Joe;Cotacao;S;N;323;740.00;RUIM
ID1322;24/01/2015 14:45;Diane;Cotacao;S;S;323;1210.00;RUIM
ID1323;24/01/2015 14:47;Martha;Cotacao;S;S;;;RUIM
ID1324;24/01/2015 14:47;Greg;RegistroSinistro;S;N;162;67.20;BOM
ID1325;24/01/2015 15:48;Dan;Sugestao;S;S;353;37.00;BOM
ID1326;24/01/2015 15:48;Dan;Sugestao;S;S;210;54.00;BOM
ID1327;24/01/2015 15:59;Stewart;Reclamacao;S;S;;;BOM
ID1328;24/01/2015 15:59;Joe;RegistroSinistro;S;S;154;;BOM
ID1329;24/01/2015 16:01;Greg;Reclamacao;S;S;201;780.00;RUIM
ID1330;24/01/2015 16:01;Greg;RegistroSinistro;S;S;141;610.00;RUIM
ID1331;24/01/2015 16:45;Greg;Cotacao;S;S;87;;BOM
ID1332;24/01/2015 16:45;Stewart;Cotacao;S;S;229;;BOM
ID1333;24/01/2015 17:16;Becky;Informacao;N;N;232;;
ID1334;24/01/2015 17:16;Greg;Sugestao;S;S;105;64.20;BOM
ID1335;24/01/2015 17:25;Jim;Sugestao;S;S;407;580.00;RUIM
ID1336;24/01/2015 17:25;Becky;Sugestao;S;S;163;51.00;BOM
ID1337;24/01/2015 17:54;Diane;Reclamacao;S;S;108;;BOM
ID1338;24/01/2015 17:54;Jim;Cotacao;S;S;417;52.20;BOM
ID1339;25/01/2015 09:15;Dan;RegistroSinistro;S;S;293;;BOM
ID1340;25/01/2015 09:15;Joe;Sugestao;S;S;218;51.50;BOM
ID1341;25/01/2015 09:25;Jim;RegistroSinistro;S;S;143;190.00;RUIM
ID1342;25/01/2015 09:25;Jim;Reclamacao;S;S;;;BOM
ID1343;25/01/2015 09:33;Dan;Cotacao;S;S;33;;BOM
ID1344;25/01/2015 09:33;Becky;Sugestao;S;S;380;25.20;BOM
ID1345;25/01/2015 09:37;Stewart;Cotacao;S;S;;;BOM
ID1346;25/01/2015 09:37;Martha;RegistroSinistro;S;S;308;620.00;RUIM
ID1347;25/01/2015 10:10;Martha;Informacao;S;S;118;24.50;BOM
ID1348;25/01/2015 10:10;Joe;Sugestao;S;N;282;200.00;RUIM
ID1349;25/01/2015 10:27;Diane;Reclamacao;N;N;388;;
ID1350;25/01/2015 10:27;Joe;Informacao;N;N;42;;
ID1351;25/01/2015 10:42;Joe;RegistroSinistro;S;S;185;19.80;BOM
ID1352;25/01/2015 10:42;Dan;Cotacao;S;S;319;41.00;BOM
ID1353;25/01/2015 11:03;Diane;Cotacao;S;S;114;13.50;BOM
ID1354;25/01/2015 11:03;Diane;Cotacao;S;S;356;40.50;BOM
ID1355;25/01/2015 11:42;Greg;Reclamacao;N;N;114;;
ID1356;25/01/2015 11:42;Greg;Sugestao;S;N;398;;BOM
ID1357;25/01/2015 11:48;Diane;Informacao;S;S;161;;BOM
ID1358;25/01/2015 11:48;Stewart;Informacao;S;S;195;55.80;BOM
ID1359;25/01/2015 11:54;Joe;Informacao;S;S;;;BOM
ID1360;25/01/2015 11:54;Stewart;Sugestao;S;S;47;57.60;BOM
ID1361;25/01/2015 11:54;Martha;Sugestao;S;N;114;25.80;BOM
ID1362;25/01/2015 11:54;Greg;Cotacao;S;S;385;;BOM
ID1363;25/01/2015 12:00;Becky;Sugestao;S;S;317;56.40;BOM
ID1364;25/01/2015 12:00;Stewart;Cotacao;S;S;258;640.00;RUIM
ID1365;25/01/2015 12:10;Martha;Reclamacao;S;S;67;;BOM
ID1366;25/01/2015 12:10;Jim;Reclamacao;N;N;361;;
ID1367;25/01/2015 12:12;Dan;Reclamacao;S;S;264;370.00;RUIM
ID1368;25/01/2015 12:12;Stewart;RegistroSinistro;N;N;112;;
ID1369;25/01/2015 12:18;Greg;Sugestao;S;S;147;69.00;BOM
ID1370;25/01/2015 12:18;Diane;Sugestao;S;S;264;72.60;BOM
ID1371;25/01/2015 12:21;Greg;Informacao;S;S;152;46.50;BOM
ID1372;25/01/2015 12:21;Jim;Cotacao;N;N;150;;
ID1373;25/01/2015 12:21;Becky;Cotacao;S;S;133;;BOM
ID1374;25/01/2015 12:21;Greg;Informacao;S;S;285;;BOM
ID1375;25/01/2015 12:43;Jim;Reclamacao;N;N;271;;
ID1376;25/01/2015 12:43;Stewart;Reclamacao;S;S;245;25.20;BOM
ID1377;25/01/2015 12:53;Dan;Sugestao;S;S;;;RUIM
ID1378;25/01/2015 12:53;Jim;Reclamacao;S;S;304;210.00;RUIM
ID1379;25/01/2015 14:11;Becky;Informacao;S;S;139;;BOM
ID1380;25/01/2015 14:11;Joe;RegistroSinistro;S;S;;;BOM
ID1381;25/01/2015 14:11;Becky;RegistroSinistro;N;N;346;;
ID1382;25/01/2015 14:11;Martha;RegistroSinistro;S;S;316;;BOM
ID1383;25/01/2015 14:12;Diane;RegistroSinistro;N;N;101;;
ID1384;25/01/2015 14:12;Martha;Informacao;S;S;102;;BOM
ID1385;25/01/2015 14:26;Joe;Sugestao;S;S;356;240.00;RUIM
ID1386;25/01/2015 14:26;Joe;Cotacao;N;N;158;;
ID1387;25/01/2015 14:34;Becky;Sugestao;S;S;134;;BOM
ID1388;25/01/2015 14:34;Joe;Reclamacao;S;S;329;1200.00;RUIM
ID1389;25/01/2015 15:04;Dan;Informacao;S;S;152;14.40;BOM
ID1390;25/01/2015 15:04;Stewart;RegistroSinistro;S;S;;;RUIM
ID1391;25/01/2015 15:05;Becky;Sugestao;N;N;182;;
ID1392;25/01/2015 15:05;Martha;RegistroSinistro;S;S;;;RUIM
ID1393;25/01/2015 15:20;Dan;RegistroSinistro;S;S;314;860.00;RUIM
ID1394;25/01/2015 15:20;Joe;Cotacao;S;S;222;42.50;BOM
ID1395;25/01/2015 15:51;Diane;Reclamacao;S;S;320;57.60;BOM
ID1396;25/01/2015 15:51;Becky;Informacao;N;N;352;;
ID1397;25/01/2015 15:53;Greg;Reclamacao;S;S;212;380.00;RUIM
ID1398;25/01/2015 15:53;Joe;Reclamacao;S;S;264;59.40;BOM
ID1399;25/01/2015 16:13;Becky;RegistroSinistro;S;S;91;480.00;RUIM
ID1400;25/01/2015 16:13;Martha;Reclamacao;S;S;303;1190.00;RUIM
ID1401;25/01/2015 17:32;Diane;Sugestao;S;S;186;54.00;BOM
ID1402;25/01/2015 17:32;Stewart;Informacao;S;S;336;18.50;BOM
ID1403;26/01/2015 09:05;Becky;Informacao;S;S;233;56.40;BOM
ID1404;26/01/2015 09:05;Martha;Informacao;S;S;383;30.00;BOM
ID1405;26/01/2015 09:30;Dan;Sugestao;S;S;31;25.00;BOM
ID1406;26/01/2015 09:30;Greg;Reclamacao;S;S;337;360.00;RUIM
ID1407;26/01/2015 09:41;Jim;Reclamacao;S;N;;;BOM
ID1408;26/01/2015 09:41;Becky;Sugestao;S;S;266;;BOM
ID1409;26/01/2015 09:51;Stewart;Cotacao;N;N;362;;
ID1410;26/01/2015 09:51;Jim;Sugestao;S;S;231;;BOM
ID1411;26/01/2015 10:27;Diane;Informacao;S;S;99;;BOM
ID1412;26/01/2015 10:27;Diane;Informacao;S;S;;;BOM
ID1413;26/01/2015 10:40;Diane;Informacao;S;S;225;890.00;RUIM
ID1414;26/01/2015 10:40;Stewart;Sugestao;N;N;75;;
ID1415;26/01/2015 10:50;Diane;Sugestao;S;S;143;;BOM
ID1416;26/01/2015 10:50;Stewart;RegistroSinistro;S;S;133;21.00;BOM
ID1417;26/01/2015 10:52;Becky;Informacao;S;S;152;1480.00;RUIM
ID1418;26/01/2015 10:52;Becky;Cotacao;S;S;220;;BOM
ID1419;26/01/2015 10:59;Dan;Sugestao;S;S;73;36.50;BOM
ID1420;26/01/2015 10:59;Dan;RegistroSinistro;S;S;;;BOM
ID1421;26/01/2015 11:19;Joe;Reclamacao;N;N;159;;
ID1422;26/01/2015 11:19;Dan;Sugestao;S;S;66;;BOM
ID1423;26/01/2015 11:47;Diane;RegistroSinistro;S;S;341;31.80;BOM
ID1424;26/01/2015 11:47;Diane;Informacao;S;S;367;74.40;BOM
ID1425;26/01/2015 12:48;Diane;RegistroSinistro;S;S;61;1240.00;RUIM
ID1426;26/01/2015 12:48;Becky;RegistroSinistro;N;N;407;;
ID1427;26/01/2015 12:50;Dan;Reclamacao;S;S;215;160.00;RUIM
ID1428;26/01/2015 12:50;Greg;Cotacao;S;S;131;19.50;BOM
ID1429;26/01/2015 12:56;Stewart;RegistroSinistro;S;S;363;1130.00;RUIM
ID1430;26/01/2015 12:56;Stewart;Sugestao;S;S;195;64.80;BOM
ID1431;26/01/2015 13:04;Dan;RegistroSinistro;S;S;340;320.00;RUIM
ID1432;26/01/2015 13:04;Diane;RegistroSinistro;S;S;221;200.00;RUIM
ID1433;26/01/2015 13:04;Dan;Cotacao;S;S;;;BOM
ID1434;26/01/2015 13:04;Jim;Cotacao;S;S;99;24.00;BOM
ID1435;26/01/2015 14:08;Jim;RegistroSinistro;S;S;166;57.60;BOM
ID1436;26/01/2015 14:08;Stewart;RegistroSinistro;N;N;261;;
ID1437;26/01/2015 14:18;Jim;RegistroSinistro;S;S;231;2480.00;RUIM
ID1438;26/01/2015 14:18;Greg;Informacao;S;S;342;27.60;BOM
ID1439;26/01/2015 14:26;Diane;Reclamacao;S;S;173;34.80;BOM
ID1440;26/01/2015 14:26;Becky;Cotacao;S;S;78;;BOM
ID1441;26/01/2015 14:51;Diane;Reclamacao;S;S;;;RUIM
ID1442;26/01/2015 14:51;Stewart;Sugestao;S;S;115;;BOM
ID1443;26/01/2015 15:15;Diane;Reclamacao;S;S;155;1160.00;RUIM
ID1444;26/01/2015 15:15;Martha;Informacao;S;S;;;BOM
ID1445;26/01/2015 15:21;Martha;RegistroSinistro;S;S;112;640.00;RUIM
ID1446;26/01/2015 15:21;Greg;Informacao;S;S;101;52.20;BOM
ID1447;26/01/2015 15:25;Dan;Informacao;S;S;378;55.80;BOM
ID1448;26/01/2015 15:25;Diane;Sugestao;S;S;46;9.00;BOM
ID1449;26/01/2015 15:28;Greg;Reclamacao;S;S;;;BOM
ID1450;26/01/2015 15:28;Jim;RegistroSinistro;S;S;364;;BOM
ID1451;26/01/2015 15:30;Diane;Informacao;S;S;282;16.20;BOM
ID1452;26/01/2015 15:30;Dan;Sugestao;N;N;381;;
ID1453;26/01/2015 15:37;Dan;Sugestao;S;S;129;1080.00;RUIM
ID1454;26/01/2015 15:37;Dan;Informacao;S;S;229;;BOM
ID1455;26/01/2015 16:00;Joe;Sugestao;S;S;347;;BOM
ID1456;26/01/2015 16:00;Martha;Sugestao;S;S;308;27.00;BOM
ID1457;26/01/2015 16:06;Becky;Sugestao;N;N;55;;
ID1458;26/01/2015 16:06;Greg;Informacao;S;S;112;;BOM
ID1459;26/01/2015 17:18;Becky;Informacao;S;S;115;1500.00;RUIM
ID1460;26/01/2015 17:18;Becky;Informacao;S;S;229;;BOM
ID1461;26/01/2015 17:52;Dan;RegistroSinistro;S;S;;;RUIM
ID1462;26/01/2015 17:52;Jim;Cotacao;S;S;;;RUIM
ID1463;27/01/2015 09:10;Diane;RegistroSinistro;S;S;280;1130.00;RUIM
ID1464;27/01/2015 09:10;Diane;Informacao;S;S;50;12.00;BOM
ID1465;27/01/2015 09:38;Becky;Cotacao;S;S;;;BOM
ID1466;27/01/2015 09:38;Greg;RegistroSinistro;N;N;152;;
ID1467;27/01/2015 09:41;Martha;Reclamacao;S;S;80;1740.00;RUIM
ID1468;27/01/2015 09:41;Joe;Informacao;S;S;;;BOM
ID1469;27/01/2015 09:54;Greg;Sugestao;N;N;107;;
ID1470;27/01/2015 09:54;Martha;Informacao;S;S;310;15.00;BOM
ID1471;27/01/2015 09:57;Martha;RegistroSinistro;S;S;294;;BOM
ID1472;27/01/2015 09:57;Stewart;Informacao;S;S;78;67.80;BOM
ID1473;27/01/2015 10:43;Jim;Informacao;S;S;242;15.60;BOM
ID1474;27/01/2015 10:43;Martha;Informacao;S;S;130;12.00;BOM
ID1475;27/01/2015 11:09;Dan;Cotacao;S;S;235;;BOM
ID1476;27/01/2015 11:09;Dan;RegistroSinistro;S;S;76;48.00;BOM
ID1477;27/01/2015 12:40;Jim;Informacao;N;N;41;;
ID1478;27/01/2015 12:40;Dan;Cotacao;S;S;342;16.50;BOM
ID1479;27/01/2015 13:00;Martha;Cotacao;N;N;381;;
ID1480;27/01/2015 13:00;Martha;RegistroSinistro;S;S;57;22.80;BOM
ID1481;27/01/2015 13:03;Jim;Reclamacao;S;S;;;RUIM
ID1482;27/01/2015 13:03;Jim;Cotacao;N;N;280;;
ID1483;27/01/2015 13:07;Dan;RegistroSinistro;S;S;;;BOM
ID1484;27/01/2015 13:07;Diane;RegistroSinistro;S;S;78;280.00;RUIM
ID1485;27/01/2015 13:09;Dan;RegistroSinistro;S;S;405;57.60;BOM
ID1486;27/01/2015 13:09;Dan;RegistroSinistro;S;S;259;1620.00;RUIM
ID1487;27/01/2015 13:22;Diane;Informacao;S;S;205;1070.00;RUIM
ID1488;27/01/2015 13:22;Stewart;Reclamacao;S;S;269;1360.00;RUIM
ID1489;27/01/2015 13:27;Dan;Sugestao;S;S;;;BOM
ID1490;27/01/2015 13:27;Martha;Reclamacao;S;S;321;;BOM
ID1491;27/01/2015 13:52;Joe;Informacao;S;N;248;740.00;RUIM
ID1492;27/01/2015 13:52;Greg;RegistroSinistro;S;S;392;2200.00;RUIM
ID1493;27/01/2015 14:45;Jim;Reclamacao;S;S;401;470.00;RUIM
ID1494;27/01/2015 14:45;Jim;Sugestao;S;S;114;;BOM
ID1495;27/01/2015 14:54;Dan;Cotacao;S;S;31;30.00;BOM
ID1496;27/01/2015 14:54;Becky;Sugestao;S;S;187;;BOM
ID1497;27/01/2015 15:21;Stewart;Sugestao;S;S;175;20.00;BOM
ID1498;27/01/2015 15:21;Dan;Reclamacao;S;S;82;1460.00;RUIM
ID1499;27/01/2015 15:23;Becky;Reclamacao;S;S;39;56.40;BOM
ID1500;27/01/2015 15:23;Diane;RegistroSinistro;N;N;328;;
ID1501;27/01/2015 15:40;Stewart;RegistroSinistro;S;S;276;;BOM
ID1502;27/01/2015 15:40;Becky;Informacao;S;N;;;BOM
ID1503;27/01/2015 16:00;Jim;Reclamacao;S;S;248;2240.00;RUIM
ID1504;27/01/2015 16:00;Martha;Reclamacao;S;S;41;;BOM
ID1505;27/01/2015 16:01;Dan;Sugestao;S;S;251;;BOM
ID1506;27/01/2015 16:01;Greg;Cotacao;N;N;282;;
ID1507;27/01/2015 16:10;Jim;Reclamacao;S;S;220;59.40;BOM
ID1508;27/01/2015 16:10;Joe;Reclamacao;S;S;34;;BOM
ID1509;27/01/2015 16:58;Martha;Informacao;S;S;;;BOM
ID1510;27/01/2015 16:58;Jim;Informacao;S;S;187;;BOM
ID1511;27/01/2015 17:00;Becky;Sugestao;S;S;;;RUIM
ID1512;27/01/2015 17:00;Joe;Informacao;S;S;244;58.50;BOM
ID1513;27/01/2015 17:12;Jim;RegistroSinistro;S;S;44;;BOM
ID1514;27/01/2015 17:12;Dan;Sugestao;S;S;262;;BOM
ID1515;27/01/2015 17:18;Jim;RegistroSinistro;S;S;334;72.00;BOM
ID1516;27/01/2015 17:18;Greg;Informacao;N;N;247;;
ID1517;27/01/2015 17:42;Jim;Informacao;S;S;337;64.20;BOM
ID1518;27/01/2015 17:42;Martha;Cotacao;N;N;364;;
ID1519;28/01/2015 09:04;Jim;RegistroSinistro;S;S;54;63.60;BOM
ID1520;28/01/2015 09:04;Joe;RegistroSinistro;S;S;;;BOM
ID1521;28/01/2015 09:11;Greg;Reclamacao;S;S;365;470.00;RUIM
ID1522;28/01/2015 09:11;Martha;Sugestao;S;S;;;BOM
ID1523;28/01/2015 09:12;Martha;Sugestao;S;S;258;65.40;BOM
ID1524;28/01/2015 09:12;Martha;Sugestao;S;S;137;;BOM
ID1525;28/01/2015 09:46;Stewart;Cotacao;S;S;123;28.80;BOM
ID1526;28/01/2015 09:46;Stewart;Cotacao;S;S;75;120.00;RUIM
ID1527;28/01/2015 10:04;Greg;Cotacao;S;N;174;42.60;BOM
ID1528;28/01/2015 10:04;Dan;Sugestao;S;S;301;35.40;BOM
ID1529;28/01/2015 10:40;Diane;Informacao;S;S;40;;BOM
ID1530;28/01/2015 10:40;Diane;RegistroSinistro;S;N;;;RUIM
ID1531;28/01/2015 10:52;Martha;Informacao;S;S;233;;BOM
ID1532;28/01/2015 10:52;Dan;Sugestao;S;S;201;57.00;BOM
ID1533;28/01/2015 11:06;Stewart;RegistroSinistro;S;S;169;;BOM
ID1534;28/01/2015 11:06;Greg;Cotacao;S;S;360;53.50;BOM
ID1535;28/01/2015 11:21;Becky;Sugestao;S;S;378;20.40;BOM
ID1536;28/01/2015 11:21;Becky;Reclamacao;S;S;76;52.80;BOM
ID1537;28/01/2015 11:29;Becky;Reclamacao;S;S;123;1200.00;RUIM
ID1538;28/01/2015 11:29;Joe;RegistroSinistro;S;N;237;1200.00;RUIM
ID1539;28/01/2015 11:54;Diane;Cotacao;S;S;54;59.40;BOM
ID1540;28/01/2015 11:54;Becky;Reclamacao;S;S;189;;BOM
ID1541;28/01/2015 11:55;Dan;Informacao;S;S;279;;BOM
ID1542;28/01/2015 11:55;Becky;Informacao;S;S;388;;BOM
ID1543;28/01/2015 12:46;Martha;Informacao;S;S;417;19.00;BOM
ID1544;28/01/2015 12:46;Becky;RegistroSinistro;S;S;223;;BOM
ID1545;28/01/2015 13:00;Jim;Informacao;N;N;;;
ID1546;28/01/2015 13:00;Dan;RegistroSinistro;S;S;;;BOM
ID1547;28/01/2015 13:17;Joe;Reclamacao;S;S;97;260.00;RUIM
ID1548;28/01/2015 13:17;Stewart;RegistroSinistro;S;S;258;370.00;RUIM
ID1549;28/01/2015 13:19;Diane;RegistroSinistro;S;S;413;460.00;RUIM
ID1550;28/01/2015 13:19;Stewart;Cotacao;S;S;48;10.20;BOM
ID1551;28/01/2015 14:18;Joe;Sugestao;S;S;372;15.60;BOM
ID1552;28/01/2015 14:18;Martha;RegistroSinistro;S;S;181;22.20;BOM
ID1553;28/01/2015 14:19;Dan;RegistroSinistro;S;S;200;100.00;RUIM
ID1554;28/01/2015 14:19;Joe;Informacao;S;N;230;;BOM
ID1555;28/01/2015 14:32;Dan;Reclamacao;S;S;346;900.00;RUIM
ID1556;28/01/2015 14:32;Jim;Reclamacao;S;S;;;BOM
ID1557;28/01/2015 14:57;Diane;RegistroSinistro;S;S;;;BOM
ID1558;28/01/2015 14:57;Becky;Cotacao;N;N;;;
ID1559;28/01/2015 15:53;Greg;Cotacao;S;S;57;;BOM
ID1560;28/01/2015 15:53;Joe;Sugestao;S;S;109;1520.00;RUIM
ID1561;28/01/2015 16:13;Diane;RegistroSinistro;N;N;;;
ID1562;28/01/2015 16:13;Jim;RegistroSinistro;S;S;412;1160.00;RUIM
ID1563;28/01/2015 16:19;Greg;Informacao;S;S;185;;BOM
ID1564;28/01/2015 16:19;Greg;Reclamacao;S;S;216;1480.00;RUIM
ID1565;28/01/2015 16:40;Dan;Informacao;S;S;373;59.40;BOM
ID1566;28/01/2015 16:40;Joe;RegistroSinistro;S;N;341;;BOM
ID1567;28/01/2015 17:03;Dan;Sugestao;S;S;221;39.00;BOM
ID1568;28/01/2015 17:03;Dan;RegistroSinistro;S;S;;;BOM
ID1569;28/01/2015 17:16;Martha;Cotacao;S;S;390;34.80;BOM
ID1570;28/01/2015 17:16;Greg;Informacao;S;S;;;BOM
ID1571;28/01/2015 17:52;Diane;Sugestao;S;S;106;1320.00;RUIM
ID1572;28/01/2015 17:52;Martha;Reclamacao;N;N;212;;
ID1573;28/01/2015 18:00;Diane;Sugestao;S;S;259;800.00;RUIM
ID1574;28/01/2015 18:00;Stewart;RegistroSinistro;S;S;285;47.40;BOM
ID1575;29/01/2015 09:02;Greg;Reclamacao;S;S;259;;BOM
ID1576;29/01/2015 09:02;Jim;Reclamacao;N;N;111;;
ID1577;29/01/2015 09:08;Dan;Sugestao;S;S;210;31.50;BOM
ID1578;29/01/2015 09:08;Greg;Sugestao;N;N;406;;
ID1579;29/01/2015 09:20;Greg;Reclamacao;S;S;243;950.00;RUIM
ID1580;29/01/2015 09:20;Stewart;Sugestao;N;N;184;;
ID1581;29/01/2015 09:57;Dan;RegistroSinistro;S;S;;;BOM
ID1582;29/01/2015 09:57;Dan;Cotacao;S;S;88;72.60;BOM
ID1583;29/01/2015 10:20;Greg;Reclamacao;S;S;315;;BOM
ID1584;29/01/2015 10:20;Becky;Sugestao;N;N;;;
ID1585;29/01/2015 10:29;Joe;Informacao;S;S;195;32.40;BOM
ID1586;29/01/2015 10:29;Jim;Sugestao;S;S;411;;BOM
ID1587;29/01/2015 10:50;Diane;Cotacao;S;S;176;23.40;BOM
ID1588;29/01/2015 10:50;Jim;Cotacao;N;N;144;;
ID1589;29/01/2015 10:52;Stewart;Reclamacao;S;S;171;45.60;BOM
ID1590;29/01/2015 10:52;Jim;Cotacao;S;S;243;360.00;RUIM
ID1591;29/01/2015 11:57;Diane;Sugestao;N;N;312;;
ID1592;29/01/2015 11:57;Greg;Cotacao;S;S;56;13.00;BOM
ID1593;29/01/2015 12:44;Joe;Sugestao;S;S;198;490.00;RUIM
ID1594;29/01/2015 12:44;Joe;Cotacao;S;S;;;BOM
ID1595;29/01/2015 12:46;Dan;RegistroSinistro;S;S;66;590.00;RUIM
ID1596;29/01/2015 12:46;Stewart;Sugestao;S;N;381;24.60;BOM
ID1597;29/01/2015 12:51;Diane;Cotacao;S;S;90;;BOM
ID1598;29/01/2015 12:51;Martha;Sugestao;S;S;;;BOM
ID1599;29/01/2015 12:51;Stewart;Sugestao;S;S;219;170.00;RUIM
ID1600;29/01/2015 12:51;Diane;Cotacao;S;S;154;16.00;BOM
ID1601;29/01/2015 13:00;Martha;Informacao;S;S;155;59.40;BOM
ID1602;29/01/2015 13:00;Jim;Informacao;S;S;371;;BOM
ID1603;29/01/2015 13:04;Diane;Reclamacao;S;S;117;;BOM
ID1604;29/01/2015 13:04;Diane;Reclamacao;S;S;360;2000.00;RUIM
ID1605;29/01/2015 13:12;Greg;Informacao;S;S;281;;BOM
ID1606;29/01/2015 13:12;Dan;Reclamacao;S;N;35;470.00;RUIM
ID1607;29/01/2015 13:37;Becky;Informacao;S;S;260;34.20;BOM
ID1608;29/01/2015 13:37;Dan;Sugestao;S;S;384;;BOM
ID1609;29/01/2015 14:11;Diane;RegistroSinistro;S;N;229;;BOM
ID1610;29/01/2015 14:11;Stewart;Cotacao;N;N;;;
ID1611;29/01/2015 14:32;Stewart;Informacao;N;N;128;;
ID1612;29/01/2015 14:32;Dan;Reclamacao;S;S;222;35.40;BOM
ID1613;29/01/2015 14:49;Becky;Informacao;S;S;32;29.40;BOM
ID1614;29/01/2015 14:49;Jim;RegistroSinistro;S;S;304;670.00;RUIM
ID1615;29/01/2015 15:08;Diane;Cotacao;S;S;;;BOM
ID1616;29/01/2015 15:08;Diane;Cotacao;S;S;140;;BOM
ID1617;29/01/2015 15:21;Stewart;Informacao;S;S;;;BOM
ID1618;29/01/2015 15:21;Joe;Sugestao;S;N;166;270.00;RUIM
ID1619;29/01/2015 15:44;Diane;Sugestao;S;S;182;170.00;RUIM
ID1620;29/01/2015 15:44;Jim;Informacao;S;S;164;;BOM
ID1621;29/01/2015 15:46;Greg;Reclamacao;S;S;48;7.20;BOM
ID1622;29/01/2015 15:46;Stewart;Cotacao;S;S;;;BOM
ID1623;29/01/2015 15:51;Dan;Cotacao;S;S;194;;BOM
ID1624;29/01/2015 15:51;Becky;Sugestao;N;N;356;;
ID1625;29/01/2015 16:10;Joe;RegistroSinistro;N;N;139;;
ID1626;29/01/2015 16:10;Joe;Cotacao;N;N;;;
ID1627;29/01/2015 17:12;Greg;Sugestao;S;N;;;BOM
ID1628;29/01/2015 17:12;Martha;Informacao;S;S;349;13.20;BOM
ID1629;29/01/2015 17:41;Greg;Reclamacao;S;S;;;BOM
ID1630;29/01/2015 17:41;Diane;RegistroSinistro;S;N;34;;BOM
ID1631;29/01/2015 17:52;Stewart;Cotacao;N;N;352;;
ID1632;29/01/2015 17:52;Stewart;Reclamacao;S;S;114;;BOM
ID1633;30/01/2015 09:05;Diane;Informacao;S;S;373;61.20;BOM
ID1634;30/01/2015 09:05;Becky;Sugestao;S;S;351;31.50;BOM
ID1635;30/01/2015 09:47;Dan;Reclamacao;S;S;117;33.60;BOM
ID1636;30/01/2015 09:47;Jim;Informacao;S;S;169;;BOM
ID1637;30/01/2015 09:53;Diane;RegistroSinistro;S;S;;;BOM
ID1638;30/01/2015 09:53;Becky;Sugestao;S;N;383;7.50;BOM
ID1639;30/01/2015 10:07;Stewart;Cotacao;S;S;;;RUIM
ID1640;30/01/2015 10:07;Joe;RegistroSinistro;S;S;60;990.00;RUIM
ID1641;30/01/2015 10:09;Greg;Cotacao;S;S;385;630.00;RUIM
ID1642;30/01/2015 10:09;Joe;Sugestao;S;S;;;BOM
ID1643;30/01/2015 10:27;Jim;Cotacao;S;S;358;59.00;BOM
ID1644;30/01/2015 10:27;Martha;RegistroSinistro;S;S;228;530.00;RUIM
ID1645;30/01/2015 10:40;Becky;Sugestao;S;S;354;;BOM
ID1646;30/01/2015 10:40;Diane;Sugestao;S;S;280;42.00;BOM
ID1647;30/01/2015 11:12;Dan;RegistroSinistro;N;N;158;;
ID1648;30/01/2015 11:12;Jim;Cotacao;S;S;204;57.00;BOM
ID1649;30/01/2015 11:26;Jim;Informacao;S;S;226;52.80;BOM
ID1650;30/01/2015 11:26;Stewart;Informacao;S;N;267;53.00;BOM
ID1651;30/01/2015 11:52;Jim;Cotacao;S;S;;;BOM
ID1652;30/01/2015 11:52;Martha;Reclamacao;S;N;328;2160.00;RUIM
ID1653;30/01/2015 12:17;Diane;RegistroSinistro;S;S;223;420.00;RUIM
ID1654;30/01/2015 12:17;Stewart;Reclamacao;S;S;151;1220.00;RUIM
ID1655;30/01/2015 12:23;Dan;Sugestao;S;S;60;;BOM
ID1656;30/01/2015 12:23;Diane;Informacao;S;S;393;52.50;BOM
ID1657;30/01/2015 12:37;Dan;Informacao;S;S;286;48.00;BOM
ID1658;30/01/2015 12:37;Martha;Informacao;N;N;296;;
ID1659;30/01/2015 12:40;Martha;Reclamacao;S;S;;;BOM
ID1660;30/01/2015 12:40;Greg;RegistroSinistro;S;N;288;790.00;RUIM
ID1661;30/01/2015 12:44;Jim;Reclamacao;S;S;272;1140.00;RUIM
ID1662;30/01/2015 12:44;Becky;RegistroSinistro;S;S;350;600.00;RUIM
ID1663;30/01/2015 12:48;Stewart;Sugestao;S;S;;;BOM
